9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
9.997241	10.061330
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
12.061099	9.974663
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
11.195283	11.600287
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
11.195283	11.600287
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
9.582054	11.870946
11.195282	11.600287
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.139517	10.839048
8.095713	9.060018
8.095713	9.060018
8.095713	9.060018
8.095713	9.060018
8.095713	9.060018
8.095713	9.060018
8.095713	9.060018
8.095713	9.060018
8.095713	9.060018
8.095713	9.060018
8.095713	9.060018
